#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value


#Text=¶2019-02-22
31-3	2584-2588	слов	_	_	_	_	_	_	_	_	_	_	*[24]	*[75]	_	_	_	_	
31-4	2589-2590	—	_	_	_	_	_	_	_	_	_	_	*[24]	*[75]	_	_	_	_	
31-5	2591-2592	я	_	_	_	_	_	_	_	_	_	_	*[24]	*[75]	_	_	_	_	
31-6	2593-2601	счастлив	_	_	_	_	_	_	_	_	_	_	*[24]	*[75]	_	_	_	_	
31-7	2601-2602	.	_	_	_	_	_	_	_	_	_	_	*[24]	*[75]	_	_	_	_	

#Text=Нужно быть собранным, чтобы уйти на пике.
32-1	2603-2608	Нужно	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-2	2609-2613	быть	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-3	2614-2623	собранным	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-4	2623-2624	,	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-5	2625-2630	чтобы	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-6	2631-2635	уйти	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-7	2636-2638	на	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-8	2639-2643	пике	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	
32-9	2643-2644	.	_	_	_	_	_	_	_	_	_	_	*[24]	*[76]	_	_	_	_	

#Text=Настало мое время.
33-1	2645-2652	Настало	_	_	_	_	_	_	_	_	_	_	*[24]	*[77]	_	_	_	_	
33-2	2653-2656	мое	_	_	_	_	_	_	_	_	_	_	*[24]	*[77]	_	_	_	_	
33-3	2657-2662	время	_	_	_	_	_	_	_	_	_	_	*[24]	*[77]	_	_	_	_	
33-4	2662-2663	.	_	_	_	_	_	_	_	_	_	_	*[24]	*[77]	_	_	_	_	

#Text=Я всегда хотел уйти на пике и здоровым», — сказал Сен-Пьер.
34-1	2664-2665	Я	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-2	2666-2672	всегда	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-3	2673-2678	хотел	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-4	2679-2683	уйти	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-5	2684-2686	на	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-6	2687-2691	пике	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-7	2692-2693	и	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-8	2694-2702	здоровым	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-9	2702-2703	»	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-10	2703-2704	,	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-11	2705-2706	—	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-12	2707-2713	сказал	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-13	2714-2722	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	
34-14	2722-2723	.	_	_	_	_	_	_	_	_	_	_	*[24]	*[78]	_	_	_	_	

#Text=¶Почему Сен-Пьер — великий
35-1	2727-2728	¶	_	_	_	_	_	_	_	_	_	_	*[25]	*[79]	_	_	_	_	
35-2	2728-2734	Почему	_	_	_	_	_	_	_	_	_	_	*[25]	*[79]	_	_	_	_	
35-3	2735-2743	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[25]	*[79]	_	_	_	_	
35-4	2744-2745	—	_	_	_	_	_	_	_	_	_	_	*[25]	*[79]	_	_	_	_	
35-5	2746-2753	великий	_	_	_	_	_	_	_	_	_	_	*[25]	*[79]	_	_	_	_	

#Text=¶Канадец оставил за плечами очень богатое наследие.
36-1	2757-2758	¶	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-2	2758-2765	Канадец	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-3	2766-2773	оставил	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-4	2774-2776	за	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-5	2777-2784	плечами	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-6	2785-2790	очень	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-7	2791-2798	богатое	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-8	2799-2807	наследие	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	
36-9	2807-2808	.	_	_	_	_	_	_	_	_	_	_	*[26]	*[80]	_	_	_	_	

#Text=Он начал выступать в UFC, когда ему было 22 года.
37-1	2809-2811	Он	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-2	2812-2817	начал	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-3	2818-2827	выступать	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-4	2828-2829	в	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-5	2830-2833	UFC	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-6	2833-2834	,	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-7	2835-2840	когда	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-8	2841-2844	ему	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-9	2845-2849	было	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-10	2850-2852	22	_	_	_	P???[4]	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-11	2853-2857	года	_	_	_	P???[4]	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	
37-12	2857-2858	.	_	_	_	_	_	_	_	_	_	_	*[26]	*[81]	_	_	_	_	

#Text=В 23 он уже дрался за чемпионский пояс, но проиграл бой Мэтту Хьюзу, потерпев первое поражение в карьере.
38-1	2859-2860	В	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-2	2861-2863	23	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-3	2864-2866	он	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-4	2867-2870	уже	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-5	2871-2877	дрался	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-6	2878-2880	за	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-7	2881-2892	чемпионский	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-8	2893-2897	пояс	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-9	2897-2898	,	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-10	2899-2901	но	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-11	2902-2910	проиграл	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-12	2911-2914	бой	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-13	2915-2920	Мэтту	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-14	2921-2926	Хьюзу	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-15	2926-2927	,	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-16	2928-2936	потерпев	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-17	2937-2943	первое	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-18	2944-2953	поражение	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-19	2954-2955	в	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-20	2956-2963	карьере	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	
38-21	2963-2964	.	_	_	_	_	_	_	_	_	_	_	*[26]	*[82]	_	_	_	_	

#Text=¶Через два года Сен-Пьер реваншировался с Хьюзом и забрал титул.
39-1	2968-2969	¶	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-2	2969-2974	Через	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-3	2975-2978	два	_	_	_	P???[5]	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-4	2979-2983	года	_	_	_	P???[5]	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-5	2984-2992	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-6	2993-3007	реваншировался	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-7	3008-3009	с	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-8	3010-3016	Хьюзом	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-9	3017-3018	и	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-10	3019-3025	забрал	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-11	3026-3031	титул	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	
39-12	3031-3032	.	_	_	_	_	_	_	_	_	_	_	*[27]	*[83]	_	_	_	_	

#Text=Через год Жорж потерял пояс, уступив Мэтту Серре, но спустя 9 месяцев и два боя вновь стал чемпионом.
40-1	3033-3038	Через	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-2	3039-3042	год	_	_	_	P???	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-3	3043-3047	Жорж	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-4	3048-3055	потерял	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-5	3056-3060	пояс	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-6	3060-3061	,	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-7	3062-3069	уступив	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-8	3070-3075	Мэтту	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-9	3076-3081	Серре	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-10	3081-3082	,	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-11	3083-3085	но	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-12	3086-3092	спустя	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-13	3093-3094	9	_	_	_	P???[6]	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-14	3095-3102	месяцев	_	_	_	P???[6]	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-15	3103-3104	и	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-16	3105-3108	два	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-17	3109-3112	боя	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-18	3113-3118	вновь	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-19	3119-3123	стал	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-20	3124-3133	чемпионом	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	
40-21	3133-3134	.	_	_	_	_	_	_	_	_	_	_	*[27]	*[84]	_	_	_	_	

#Text=С тех пор карьера Сен-Пьера стала идеальной.
41-1	3135-3136	С	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-2	3137-3140	тех	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-3	3141-3144	пор	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-4	3145-3152	карьера	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-5	3153-3162	Сен-Пьера	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-6	3163-3168	стала	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-7	3169-3178	идеальной	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	
41-8	3178-3179	.	_	_	_	_	_	_	_	_	_	_	*[27]	*[85]	_	_	_	_	

#Text=¶За пять лет он девять раз защитил пояс, взял перерыв на четыре года, вернулся в 2017-м, победил Майкла Биспинга, завоевав титул в другой весовой категории.
42-1	3183-3184	¶	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-2	3184-3186	За	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-3	3187-3191	пять	_	_	_	P???[7]	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-4	3192-3195	лет	_	_	_	P???[7]	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-5	3196-3198	он	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-6	3199-3205	девять	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-7	3206-3209	раз	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-8	3210-3217	защитил	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-9	3218-3222	пояс	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-10	3222-3223	,	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-11	3224-3228	взял	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-12	3229-3236	перерыв	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-13	3237-3239	на	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-14	3240-3246	четыре	_	_	_	P???[8]	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-15	3247-3251	года	_	_	_	P???[8]	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-16	3251-3252	,	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-17	3253-3261	вернулся	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-18	3262-3263	в	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-19	3264-3268	2017	_	_	_	_	*[13]	Year[13]	-[13]	-[13]	2017[13]	*[13]	*[28]	*[86]	Date[130]	*[130]	Year[130]	*[130]	
42-20	3268-3269	-	_	_	_	_	*[13]	Year[13]	-[13]	-[13]	2017[13]	*[13]	*[28]	*[86]	Date[130]	*[130]	Year[130]	*[130]	
42-21	3269-3270	м	_	_	_	_	*[13]	Year[13]	-[13]	-[13]	2017[13]	*[13]	*[28]	*[86]	Date[130]	*[130]	Year[130]	*[130]	
42-22	3270-3271	,	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-23	3272-3279	победил	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-24	3280-3286	Майкла	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-25	3287-3295	Биспинга	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-26	3295-3296	,	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-27	3297-3305	завоевав	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-28	3306-3311	титул	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-29	3312-3313	в	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-30	3314-3320	другой	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-31	3321-3328	весовой	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-32	3329-3338	категории	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	
42-33	3338-3339	.	_	_	_	_	_	_	_	_	_	_	*[28]	*[86]	_	_	_	_	

#Text=И вчера стало ясно, что это выступлением было для него последним в карьере.
43-1	3340-3341	И	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-2	3342-3347	вчера	_	_	_	_	*	Day	D	1	*	*	*[28]	*[87]	Date	*	Day	*	
43-3	3348-3353	стало	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-4	3354-3358	ясно	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-5	3358-3359	,	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-6	3360-3363	что	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-7	3364-3367	это	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-8	3368-3380	выступлением	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-9	3381-3385	было	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-10	3386-3389	для	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-11	3390-3394	него	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-12	3395-3404	последним	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-13	3405-3406	в	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-14	3407-3414	карьере	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	
43-15	3414-3415	.	_	_	_	_	_	_	_	_	_	_	*[28]	*[87]	_	_	_	_	

#Text=¶За время, проведенное в UFC, Сен-Пьер успел поставить множество рекордов.
44-1	3419-3420	¶	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-2	3420-3422	За	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-3	3423-3428	время	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-4	3428-3429	,	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-5	3430-3441	проведенное	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-6	3442-3443	в	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-7	3444-3447	UFC	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-8	3447-3448	,	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-9	3449-3457	Сен-Пьер	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-10	3458-3463	успел	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-11	3464-3473	поставить	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-12	3474-3483	множество	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-13	3484-3492	рекордов	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	
44-14	3492-3493	.	_	_	_	_	_	_	_	_	_	_	*[29]	*[88]	_	_	_	_	

#Text=¶Рекордсмен по количеству нанесенных акцентированных ударов (1254).
45-1	3497-3498	¶	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-2	3498-3508	Рекордсмен	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-3	3509-3511	по	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-4	3512-3522	количеству	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-5	3523-3533	нанесенных	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-6	3534-3549	акцентированных	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-7	3550-3556	ударов	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-8	3557-3558	(	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-9	3558-3562	1254	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-10	3562-3563	)	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	
45-11	3563-3564	.	_	_	_	_	_	_	_	_	_	_	*[30]	*[89]	_	_	_	_	

#Text=¶Рекордсмен по количеству проведенного времени в октагоне UFC (5:28.12).
46-1	3568-3569	¶	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-2	3569-3579	Рекордсмен	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-3	3580-3582	по	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-4	3583-3593	количеству	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-5	3594-3606	проведенного	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-6	3607-3614	времени	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-7	3615-3616	в	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-8	3617-3625	октагоне	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-9	3626-3629	UFC	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-10	3630-3631	(	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-11	3631-3632	5	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-12	3632-3633	:	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-13	3633-3635	28	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-14	3635-3636	.	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-15	3636-3638	12	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-16	3638-3639	)	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	
46-17	3639-3640	.	_	_	_	_	_	_	_	_	_	_	*[31]	*[90]	_	_	_	_	

#Text=¶Рекордсмен по количеству проведенных тейкдаунов (90).
47-1	3644-3645	¶	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-2	3645-3655	Рекордсмен	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-3	3656-3658	по	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-4	3659-3669	количеству	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-5	3670-3681	проведенных	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-6	3682-3692	тейкдаунов	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-7	3693-3694	(	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-8	3694-3696	90	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-9	3696-3697	)	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	
47-10	3697-3698	.	_	_	_	_	_	_	_	_	_	_	*[32]	*[91]	_	_	_	_	

#Text=¶Рекордсмен по количеству одержанных побед в полусреднем весе (19).
48-1	3702-3703	¶	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-2	3703-3713	Рекордсмен	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-3	3714-3716	по	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-4	3717-3727	количеству	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-5	3728-3738	одержанных	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-6	3739-3744	побед	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-7	3745-3746	в	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-8	3747-3758	полусреднем	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-9	3759-3763	весе	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-10	3764-3765	(	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-11	3765-3767	19	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-12	3767-3768	)	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	
48-13	3768-3769	.	_	_	_	_	_	_	_	_	_	_	*[33]	*[92]	_	_	_	_	

#Text=¶Рекордсмен по количеству побед в титульных боях (13).
49-1	3773-3774	¶	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-2	3774-3784	Рекордсмен	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-3	3785-3787	по	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-4	3788-3798	количеству	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-5	3799-3804	побед	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-6	3805-3806	в	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-7	3807-3816	титульных	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-8	3817-3821	боях	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-9	3822-3823	(	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-10	3823-3825	13	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-11	3825-3826	)	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	
49-12	3826-3827	.	_	_	_	_	_	_	_	_	_	_	*[34]	*[93]	_	_	_	_	

#Text=¶Жоржа обожали болельщики по всему миру, но особенно — в родной Канаде.
50-1	3831-3832	¶	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
50-2	3832-3837	Жоржа	_	_	_	_	_	_	_	_	_	_	*[35]	*[94]	_	_	_	_	
