#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.Source|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_SP=webanno.custom.Event|ROLE_webanno.custom.Event:Time_test_webanno.custom.EventTime_testLink|webanno.custom.TxtDate
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate
#T_RL=webanno.custom.Event_link|e_link|BT_webanno.custom.Event


#Text=¶2017-09-01
19-2	1977-1984	перешел	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-3	1985-1986	в	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-4	1987-1988	«	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-5	1988-1996	Роснефть	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-6	1996-1997	»	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-7	1998-1999	в	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-8	2000-2008	качестве	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-9	2009-2028	прикомандированного	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-10	2029-2039	сотрудника	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-11	2040-2043	ФСБ	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-12	2044-2046	за	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-13	2047-2050	три	_	P3M[2]	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-14	2051-2057	месяца	_	P3M[2]	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-15	2058-2060	до	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-16	2061-2067	ареста	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-17	2068-2076	Улюкаева	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-18	2076-2077	.	_	_	_	_	_	_	_	_	*[11]	*[30]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=После ареста министра появилась информация о том, что Феоктистов уволен из «Роснефти» и будет восстановлен на службе в ФСБ.
20-1	2078-2083	После	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-2	2084-2090	ареста	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-3	2091-2099	министра	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-4	2100-2109	появилась	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-5	2110-2120	информация	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-6	2121-2122	о	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-7	2123-2126	том	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-8	2126-2127	,	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-9	2128-2131	что	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-10	2132-2142	Феоктистов	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-11	2143-2149	уволен	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-12	2150-2152	из	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-13	2153-2154	«	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-14	2154-2162	Роснефти	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-15	2162-2163	»	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-16	2164-2165	и	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-17	2166-2171	будет	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-18	2172-2184	восстановлен	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-19	2185-2187	на	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-20	2188-2194	службе	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-21	2195-2196	в	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-22	2197-2200	ФСБ	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
20-23	2200-2201	.	_	_	_	_	_	_	_	_	*[11]	*[31]	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	_	
