#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2018-10-01
97-3	11355-11361	Иосифа	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-4	11362-11369	Сталина	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-5	11370-11371	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-6	11372-11384	номенклатуры	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-7	11385-11395	Всесоюзной	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-8	11396-11412	Коммунистической	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-9	11413-11419	партии	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-10	11420-11421	(	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-11	11421-11432	большевиков	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-12	11432-11433	)	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-13	11434-11440	Гитлер	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-14	11440-11441	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-15	11442-11449	Даладье	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-16	11450-11451	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-17	11452-11461	Чемберлен	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-18	11462-11463	—	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-19	11464-11467	все	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-20	11468-11472	были	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-21	11473-11488	представителями	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-22	11489-11517	буржуазно-капиталистического	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-23	11518-11522	мира	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-24	11522-11523	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-25	11524-11535	обреченного	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-26	11536-11538	на	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-27	11539-11545	гибель	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-28	11546-11547	в	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-29	11548-11560	соответствии	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-30	11561-11562	с	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-31	11563-11585	марксистско-ленинскими	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-32	11586-11595	рецептами	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	
97-33	11595-11596	.	_	_	_	_	_	_	_	_	_	_	*[86]	*[211]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Безопасность и мир в Европе совершенно не соответствовали ленинской доктрине, не отвечали интересам Сталина и номенклатуры ВКП(б).
98-1	11597-11609	Безопасность	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-2	11610-11611	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-3	11612-11615	мир	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-4	11616-11617	в	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-5	11618-11624	Европе	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-6	11625-11635	совершенно	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-7	11636-11638	не	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-8	11639-11654	соответствовали	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-9	11655-11664	ленинской	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-10	11665-11673	доктрине	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-11	11673-11674	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-12	11675-11677	не	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-13	11678-11686	отвечали	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-14	11687-11696	интересам	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-15	11697-11704	Сталина	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-16	11705-11706	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-17	11707-11719	номенклатуры	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-18	11720-11723	ВКП	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-19	11723-11724	(	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-20	11724-11725	б	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-21	11725-11726	)	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	
98-22	11726-11727	.	_	_	_	_	_	_	_	_	_	_	*[86]	*[212]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Им было нужно, чтобы конфликт между германским рейхом, жаждавшим реванша за поражение в Великой войне, и англо-французскими капиталистами неуклонно обострялся.
99-1	11728-11730	Им	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-2	11731-11735	было	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-3	11736-11741	нужно	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-4	11741-11742	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-5	11743-11748	чтобы	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-6	11749-11757	конфликт	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-7	11758-11763	между	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-8	11764-11774	германским	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-9	11775-11781	рейхом	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-10	11781-11782	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-11	11783-11792	жаждавшим	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-12	11793-11800	реванша	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-13	11801-11803	за	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-14	11804-11813	поражение	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-15	11814-11815	в	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-16	11816-11823	Великой	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-17	11824-11829	войне	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-18	11829-11830	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-19	11831-11832	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-20	11833-11851	англо-французскими	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-21	11852-11865	капиталистами	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-22	11866-11875	неуклонно	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-23	11876-11886	обострялся	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	
99-24	11886-11887	.	_	_	_	_	_	_	_	_	_	_	*[86]	*[213]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Только такой конфликт в перспективе позволял навязать Европе модель сталинского социализма, опиравшуюся на колхозы, ГУЛАГ и НКВД.
100-1	11888-11894	Только	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-2	11895-11900	такой	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-3	11901-11909	конфликт	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-4	11910-11911	в	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-5	11912-11923	перспективе	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-6	11924-11932	позволял	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-7	11933-11941	навязать	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-8	11942-11948	Европе	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-9	11949-11955	модель	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-10	11956-11967	сталинского	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-11	11968-11978	социализма	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-12	11978-11979	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-13	11980-11991	опиравшуюся	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-14	11992-11994	на	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-15	11995-12002	колхозы	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-16	12002-12003	,	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-17	12004-12009	ГУЛАГ	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-18	12010-12011	и	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-19	12012-12016	НКВД	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	
100-20	12016-12017	.	_	_	_	_	_	_	_	_	_	_	*[86]	*[214]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶В итоге Великобритания и Франция не только не имели воли, чтобы вступить в борьбу с Германией.
101-1	12021-12022	¶	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-2	12022-12023	В	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-3	12024-12029	итоге	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-4	12030-12044	Великобритания	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-5	12045-12046	и	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-6	12047-12054	Франция	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-7	12055-12057	не	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-8	12058-12064	только	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-9	12065-12067	не	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-10	12068-12073	имели	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-11	12074-12078	воли	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-12	12078-12079	,	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-13	12080-12085	чтобы	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-14	12086-12094	вступить	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-15	12095-12096	в	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-16	12097-12103	борьбу	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-17	12104-12105	с	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-18	12106-12115	Германией	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	
101-19	12115-12116	.	_	_	_	_	_	_	_	_	_	_	*[87]	*[215]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Хотя она в 1938 году еще оставалась достаточно слабой по сравнению с силами Франции, Великобритании и Чехословакии.
102-1	12117-12121	Хотя	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-2	12122-12125	она	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-3	12126-12127	в	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-4	12128-12132	1938	_	_	_	_	*[35]	Year[35]	-[35]	-[35]	1938[35]	*[35]	*[87]	*[216]	Date[325]	*[325]	Year[325]	1938[325]	_	_	_	_	_	_	_	_	_	
102-5	12133-12137	году	_	_	_	_	*[35]	Year[35]	-[35]	-[35]	1938[35]	*[35]	*[87]	*[216]	Date[325]	*[325]	Year[325]	1938[325]	_	_	_	_	_	_	_	_	_	
102-6	12138-12141	еще	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-7	12142-12152	оставалась	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-8	12153-12163	достаточно	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-9	12164-12170	слабой	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-10	12171-12173	по	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-11	12174-12183	сравнению	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-12	12184-12185	с	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-13	12186-12192	силами	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-14	12193-12200	Франции	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-15	12200-12201	,	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-16	12202-12216	Великобритании	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-17	12217-12218	и	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-18	12219-12231	Чехословакии	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	
102-19	12231-12232	.	_	_	_	_	_	_	_	_	_	_	*[87]	*[216]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Но западные державы не имели сильного союзника на Востоке в лице России Сикорского, Рахманинова и Гумилева, проигравшей гражданскую войну ленинцам-сталинцам.
103-1	12233-12235	Но	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-2	12236-12244	западные	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-3	12245-12252	державы	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-4	12253-12255	не	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-5	12256-12261	имели	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-6	12262-12270	сильного	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-7	12271-12279	союзника	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-8	12280-12282	на	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-9	12283-12290	Востоке	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-10	12291-12292	в	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-11	12293-12297	лице	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-12	12298-12304	России	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-13	12305-12315	Сикорского	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-14	12315-12316	,	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-15	12317-12328	Рахманинова	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-16	12329-12330	и	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-17	12331-12339	Гумилева	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-18	12339-12340	,	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-19	12341-12352	проигравшей	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-20	12353-12364	гражданскую	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-21	12365-12370	войну	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-22	12371-12389	ленинцам-сталинцам	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	
103-23	12389-12390	.	_	_	_	_	_	_	_	_	_	_	*[87]	*[217]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=К сожалению, прогноз князя Львова оправдывался.
104-1	12391-12392	К	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-2	12393-12402	сожалению	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-3	12402-12403	,	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-4	12404-12411	прогноз	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-5	12412-12417	князя	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-6	12418-12424	Львова	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-7	12425-12437	оправдывался	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	
104-8	12437-12438	.	_	_	_	_	_	_	_	_	_	_	*[87]	*[218]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Генералы против Гитлера
105-1	12442-12443	¶	_	_	_	_	_	_	_	_	_	_	*[88]	*[219]	_	_	_	_	_	_	_	_	_	_	_	_	_	
105-2	12443-12451	Генералы	_	_	_	_	_	_	_	_	_	_	*[88]	*[219]	_	_	_	_	_	_	_	_	_	_	_	_	_	
105-3	12452-12458	против	_	_	_	_	_	_	_	_	_	_	*[88]	*[219]	_	_	_	_	_	_	_	_	_	_	_	_	_	
105-4	12459-12466	Гитлера	_	_	_	_	_	_	_	_	_	_	*[88]	*[219]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Как вы думаете, что случилось бы, если западные лидеры осенью 1938 года не пошли бы на уступки Гитлеру?
106-1	12470-12471	¶	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-2	12471-12474	Как	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-3	12475-12477	вы	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-4	12478-12485	думаете	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-5	12485-12486	,	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-6	12487-12490	что	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-7	12491-12500	случилось	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-8	12501-12503	бы	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-9	12503-12504	,	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-10	12505-12509	если	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-11	12510-12518	западные	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-12	12519-12525	лидеры	_	_	_	_	_	_	_	_	_	_	*[89]	*[220]	_	_	_	_	_	_	_	_	_	_	_	_	_	
106-13	12526-12532	осенью	_	_	_	_	*	Season	-	-	FA	*	*[89]	*[220]	Date[326]	*[326]	Season[326]	1938-FA[326]	_	_	_	_	_	_	_	_	_	
106-14	12533-12537	1938	_	_	_	_	*[36]	Year[36]	-[36]	-[36]	1938[36]	*[36]	*[89]	*[220]	Date[326]	*[326]	Season[326]	1938-FA[326]	_	_	_	_	_	_	_	_	_	
