#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Restored|Through|U_Class
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2013-07-10
13-16	1831-1832	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-17	1833-1845	отчитавшийся	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-18	1846-1851	вчера	DCT	1-D	_	Day	*	*	*	*	*	*[28]	_	_	*[43]	Date	*	*	2013-07-09	_	_	_	_	_	_	_	_	_	
13-19	1852-1854	за	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-20	1855-1862	прошлый	DCT[4]	1-D[4]	_	Year[16]	*[16]	*[16]	*[16]	*[16]	*[16]	*[28]	_	_	*[43]	Date[69]	*[69]	*[69]	2012[69]	_	_	_	_	_	_	_	_	_	
13-21	1863-1866	год	DCT[4]	1-D[4]	_	Year[16]	*[16]	*[16]	*[16]	*[16]	*[16]	*[28]	_	_	*[43]	Date[69]	*[69]	*[69]	2012[69]	_	_	_	_	_	_	_	_	_	
13-22	1867-1868	(	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-23	1868-1870	см	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	
13-24	1870-1871	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[43]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=врез).
14-1	1872-1876	врез	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
14-2	1876-1877	)	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	
14-3	1877-1878	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[44]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В 2012 г. он расширил базу пользователей ШПД на 144% до 1,05 млн домохозяйств, заняв второе место (после «Ростелекома») в общем приросте рынка, рассказал первый вице-президент ТТК по экономике и финансам Вячеслав Сотник.
15-1	1879-1880	В	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-2	1881-1885	2012	_	_	_	Year[17]	*[17]	*[17]	*[17]	*[17]	*[17]	*[28]	_	_	*[45]	Date[70]	*[70]	*[70]	2012[70]	_	_	_	_	_	_	_	_	_	
15-3	1886-1887	г	_	_	_	Year[17]	*[17]	*[17]	*[17]	*[17]	*[17]	*[28]	_	_	*[45]	Date[70]	*[70]	*[70]	2012[70]	_	_	_	_	_	_	_	_	_	
15-4	1887-1888	.	_	_	_	Year[17]	*[17]	*[17]	*[17]	*[17]	*[17]	*[28]	_	_	*[45]	Date[70]	*[70]	*[70]	2012[70]	_	_	_	_	_	_	_	_	_	
15-5	1889-1891	он	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-6	1892-1900	расширил	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-7	1901-1905	базу	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-8	1906-1919	пользователей	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-9	1920-1923	ШПД	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-10	1924-1926	на	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-11	1927-1930	144	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-12	1930-1931	%	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-13	1932-1934	до	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-14	1935-1936	1	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-15	1936-1937	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-16	1937-1939	05	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-17	1940-1943	млн	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-18	1944-1956	домохозяйств	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-19	1956-1957	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-20	1958-1963	заняв	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-21	1964-1970	второе	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-22	1971-1976	место	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-23	1977-1978	(	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-24	1978-1983	после	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-25	1984-1985	«	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-26	1985-1996	Ростелекома	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-27	1996-1997	»	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-28	1997-1998	)	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-29	1999-2000	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-30	2001-2006	общем	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-31	2007-2015	приросте	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-32	2016-2021	рынка	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-33	2021-2022	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-34	2023-2032	рассказал	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-35	2033-2039	первый	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-36	2040-2054	вице-президент	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-37	2055-2058	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-38	2059-2061	по	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-39	2062-2071	экономике	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-40	2072-2073	и	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-41	2074-2082	финансам	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-42	2083-2091	Вячеслав	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-43	2092-2098	Сотник	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	
15-44	2098-2099	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[45]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В конце 2011 г. ТТК работал в 94 городах, а спустя год – уже в 181, в том числе в 10 миллионниках и 21 городе с населением свыше 500 000 жителей.
16-1	2100-2101	В	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-2	2102-2107	конце	_	_	_	Phase	*	*	*	*	*	*[28]	_	_	*[46]	Date[71]	*[71]	*[71]	2011-END[71]	*	*	*	*	*	*	*	*	16-13[72_71]	
16-3	2108-2112	2011	_	_	_	Year[18]	*[18]	*[18]	*[18]	*[18]	*[18]	*[28]	_	_	*[46]	Date[71]	*[71]	*[71]	2011-END[71]	_	_	_	_	_	_	_	_	_	
16-4	2113-2114	г	_	_	_	Year[18]	*[18]	*[18]	*[18]	*[18]	*[18]	*[28]	_	_	*[46]	Date[71]	*[71]	*[71]	2011-END[71]	_	_	_	_	_	_	_	_	_	
16-5	2114-2115	.	_	_	_	Year[18]	*[18]	*[18]	*[18]	*[18]	*[18]	*[28]	_	_	*[46]	Date[71]	*[71]	*[71]	2011-END[71]	_	_	_	_	_	_	_	_	_	
16-6	2116-2119	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-7	2120-2127	работал	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-8	2128-2129	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-9	2130-2132	94	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-10	2133-2140	городах	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-11	2140-2141	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-12	2142-2143	а	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-13	2144-2150	спустя	DCT[5]	7-DA[5]	_	_	_	_	_	_	_	*[28]	_	_	*[46]	ShiftExp[72]	AFTER,Dur,Anchor[72]	*[72]	*[72]	_	_	_	_	_	_	_	_	_	
16-14	2151-2154	год	DCT[5]	7-DA[5]	_	_	_	_	_	_	_	*[28]	_	_	*[46]	ShiftExp[72]|Dur[73]	AFTER,Dur,Anchor[72]|*[73]	*[72]|*[73]	*[72]|P1Y[73]	_	_	_	_	_	_	_	_	_	
16-15	2155-2156	–	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-16	2157-2160	уже	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-17	2161-2162	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-18	2163-2166	181	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-19	2166-2167	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-20	2168-2169	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-21	2170-2173	том	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-22	2174-2179	числе	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-23	2180-2181	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-24	2182-2184	10	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-25	2185-2197	миллионниках	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-26	2198-2199	и	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-27	2200-2202	21	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-28	2203-2209	городе	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-29	2210-2211	с	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-30	2212-2222	населением	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-31	2223-2228	свыше	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-32	2229-2232	500	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-33	2233-2236	000	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-34	2237-2244	жителей	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	
16-35	2244-2245	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[46]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Таким быстрым расширением бизнеса ШПД компания во многом обязана поглощениям: в частности, в 2012 г. она приобрела «Электро-ком» (обслуживает более 200 000 домохозяйств).
17-1	2246-2251	Таким	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-2	2252-2259	быстрым	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-3	2260-2271	расширением	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-4	2272-2279	бизнеса	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-5	2280-2283	ШПД	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-6	2284-2292	компания	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-7	2293-2295	во	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-8	2296-2302	многом	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-9	2303-2310	обязана	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-10	2311-2322	поглощениям	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-11	2322-2323	:	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-12	2324-2325	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-13	2326-2335	частности	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-14	2335-2336	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-15	2337-2338	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-16	2339-2343	2012	_	_	_	Year[19]	*[19]	*[19]	*[19]	*[19]	*[19]	*[28]	_	_	*[47]	Date[74]	*[74]	*[74]	2012[74]	_	_	_	_	_	_	_	_	_	
17-17	2344-2345	г	_	_	_	Year[19]	*[19]	*[19]	*[19]	*[19]	*[19]	*[28]	_	_	*[47]	Date[74]	*[74]	*[74]	2012[74]	_	_	_	_	_	_	_	_	_	
17-18	2345-2346	.	_	_	_	Year[19]	*[19]	*[19]	*[19]	*[19]	*[19]	*[28]	_	_	*[47]	Date[74]	*[74]	*[74]	2012[74]	_	_	_	_	_	_	_	_	_	
17-19	2347-2350	она	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-20	2351-2360	приобрела	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-21	2361-2362	«	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-22	2362-2373	Электро-ком	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-23	2373-2374	»	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-24	2375-2376	(	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-25	2376-2387	обслуживает	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-26	2388-2393	более	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-27	2394-2397	200	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-28	2398-2401	000	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-29	2402-2414	домохозяйств	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-30	2414-2415	)	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	
17-31	2415-2416	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[47]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В этом году сделки тоже планируются, сказал президент ТТК Артем Кудрявцев: например, недавно совет директоров компании разрешил менеджменту приступить к due diligence оператора FreshTel, владеющего частотами 3,5 ГГц для беспроводного ШПД в 75 регионах России.
18-1	2417-2418	В	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-2	2419-2423	этом	DCT[6]	1-DA[6]	_	Year[20]	*[20]	*[20]	*[20]	*[20]	*[20]	*[28]	_	_	*[48]	Date[75]	*[75]	*[75]	2013[75]	_	_	_	_	_	_	_	_	_	
18-3	2424-2428	году	DCT[6]	1-DA[6]	_	Year[20]	*[20]	*[20]	*[20]	*[20]	*[20]	*[28]	_	_	*[48]	Date[75]	*[75]	*[75]	2013[75]	_	_	_	_	_	_	_	_	_	
18-4	2429-2435	сделки	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-5	2436-2440	тоже	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-6	2441-2452	планируются	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-7	2452-2453	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-8	2454-2460	сказал	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-9	2461-2470	президент	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-10	2471-2474	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-11	2475-2480	Артем	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-12	2481-2490	Кудрявцев	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-13	2490-2491	:	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-14	2492-2500	например	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-15	2500-2501	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-16	2502-2509	недавно	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-17	2510-2515	совет	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-18	2516-2526	директоров	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-19	2527-2535	компании	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-20	2536-2544	разрешил	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-21	2545-2556	менеджменту	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-22	2557-2567	приступить	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-23	2568-2569	к	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-24	2570-2573	due	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-25	2574-2583	diligence	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-26	2584-2593	оператора	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-27	2594-2602	FreshTel	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-28	2602-2603	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-29	2604-2614	владеющего	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-30	2615-2624	частотами	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-31	2625-2626	3	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-32	2626-2627	,	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-33	2627-2628	5	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-34	2629-2632	ГГц	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-35	2633-2636	для	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-36	2637-2650	беспроводного	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-37	2651-2654	ШПД	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-38	2655-2656	в	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-39	2657-2659	75	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-40	2660-2668	регионах	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-41	2669-2675	России	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	
18-42	2675-2676	.	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[48]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Цель ТТК – к 2015 г. увеличить количество пользователей ШПД до 2,38 млн абонентов; это будет соответствовать, по расчетам оператора, 15% рынка в регионах.
19-1	2677-2681	Цель	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-2	2682-2685	ТТК	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-3	2686-2687	–	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-4	2688-2689	к	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-5	2690-2694	2015	_	_	_	Year[21]	*[21]	*[21]	*[21]	*[21]	*[21]	*[28]	_	_	*[49]	Date[76]	*[76]	*[76]	2015[76]	_	_	_	_	_	_	_	_	_	
19-6	2695-2696	г	_	_	_	Year[21]	*[21]	*[21]	*[21]	*[21]	*[21]	*[28]	_	_	*[49]	Date[76]	*[76]	*[76]	2015[76]	_	_	_	_	_	_	_	_	_	
19-7	2696-2697	.	_	_	_	Year[21]	*[21]	*[21]	*[21]	*[21]	*[21]	*[28]	_	_	*[49]	Date[76]	*[76]	*[76]	2015[76]	_	_	_	_	_	_	_	_	_	
19-8	2698-2707	увеличить	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
19-9	2708-2718	количество	_	_	_	_	_	_	_	_	_	*[28]	_	_	*[49]	_	_	_	_	_	_	_	_	_	_	_	_	_	
