#FORMAT=WebAnno TSV 3.3
#T_SP=webanno.custom.Anchored|To|U_Class
#T_SP=webanno.custom.DocCreationTime|DayOfWeek
#T_SP=webanno.custom.Dur|Value
#T_SP=webanno.custom.Field|Category|Gran|ResolveDefault|U_Class|Val|fType
#T_SP=webanno.custom.Paragraph|
#T_SP=webanno.custom.Sentence|
#T_SP=webanno.custom.TxtDate|Category|Formula|Gran|Value
#T_RL=webanno.custom.Anaphoric|Comment|Decision|ID|LinkName|Operation|Relation|eClass|uClass|BT_webanno.custom.TxtDate


#Text=¶2020-08-12
51-2	6312-6316	знак	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-3	6317-6325	протеста	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-4	6326-6327	в	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-5	6328-6336	отставку	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-6	6337-6343	подали	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-7	6344-6351	премьер	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-8	6351-6352	,	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-9	6353-6356	два	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-10	6357-6365	министра	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-11	6365-6366	,	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-12	6367-6371	семь	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-13	6372-6377	судей	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-14	6378-6394	Конституционного	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-15	6395-6399	суда	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	
51-16	6399-6400	.	_	_	_	_	_	_	_	_	_	_	*[43]	*[109]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Противники президента отказывались признавать новую реальность и готовились провести альтернативные выборы президента в 1999 году.
52-1	6401-6411	Противники	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-2	6412-6422	президента	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-3	6423-6435	отказывались	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-4	6436-6446	признавать	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-5	6447-6452	новую	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-6	6453-6463	реальность	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-7	6464-6465	и	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-8	6466-6476	готовились	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-9	6477-6485	провести	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-10	6486-6500	альтернативные	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-11	6501-6507	выборы	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-12	6508-6518	президента	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-13	6519-6520	в	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	
52-14	6521-6525	1999	_	_	_	_	*[12]	Year[12]	-[12]	-[12]	1999[12]	*[12]	*[43]	*[110]	Date[166]	*[166]	Year[166]	*[166]	_	_	_	_	_	_	_	_	_	
52-15	6526-6530	году	_	_	_	_	*[12]	Year[12]	-[12]	-[12]	1999[12]	*[12]	*[43]	*[110]	Date[166]	*[166]	Year[166]	*[166]	_	_	_	_	_	_	_	_	_	
52-16	6530-6531	.	_	_	_	_	_	_	_	_	_	_	*[43]	*[110]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Однако их планы сорвались.
53-1	6535-6536	¶	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	
53-2	6536-6542	Однако	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	
53-3	6543-6545	их	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	
53-4	6546-6551	планы	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	
53-5	6552-6561	сорвались	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	
53-6	6561-6562	.	_	_	_	_	_	_	_	_	_	_	*[44]	*[111]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Сначала в апреле 1999 года внезапно от инсульта умер 49-летний Геннадий Карпенко, бывший депутат, глава оппозиционного Национального исполнительного комитета, один из лидеров Объединенной гражданской партии (ОГП).
54-1	6563-6570	Сначала	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-2	6571-6572	в	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-3	6573-6579	апреле	_	_	_	_	*	MonthName	-	-	АПРЕЛЬ	*	*[44]	*[112]	Date[167]	*[167]	MonthName[167]	*[167]	_	_	_	_	_	_	_	_	_	
54-4	6580-6584	1999	_	_	_	_	*[13]	Year[13]	-[13]	-[13]	1999[13]	*[13]	*[44]	*[112]	Date[167]	*[167]	MonthName[167]	*[167]	_	_	_	_	_	_	_	_	_	
54-5	6585-6589	года	_	_	_	_	*[13]	Year[13]	-[13]	-[13]	1999[13]	*[13]	*[44]	*[112]	Date[167]	*[167]	MonthName[167]	*[167]	_	_	_	_	_	_	_	_	_	
54-6	6590-6598	внезапно	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-7	6599-6601	от	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-8	6602-6610	инсульта	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-9	6611-6615	умер	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-10	6616-6618	49	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-11	6618-6619	-	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-12	6619-6625	летний	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-13	6626-6634	Геннадий	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-14	6635-6643	Карпенко	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-15	6643-6644	,	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-16	6645-6651	бывший	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-17	6652-6659	депутат	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-18	6659-6660	,	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-19	6661-6666	глава	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-20	6667-6681	оппозиционного	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-21	6682-6695	Национального	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-22	6696-6711	исполнительного	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-23	6712-6720	комитета	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-24	6720-6721	,	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-25	6722-6726	один	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-26	6727-6729	из	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-27	6730-6737	лидеров	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-28	6738-6750	Объединенной	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-29	6751-6762	гражданской	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-30	6763-6769	партии	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-31	6770-6771	(	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-32	6771-6774	ОГП	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-33	6774-6775	)	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	
54-34	6775-6776	.	_	_	_	_	_	_	_	_	_	_	*[44]	*[112]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Так совпало, что случилось это после его объявления о намерении баллотироваться в президенты.
55-1	6777-6780	Так	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-2	6781-6788	совпало	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-3	6788-6789	,	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-4	6790-6793	что	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-5	6794-6803	случилось	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-6	6804-6807	это	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-7	6808-6813	после	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-8	6814-6817	его	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-9	6818-6828	объявления	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-10	6829-6830	о	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-11	6831-6840	намерении	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-12	6841-6856	баллотироваться	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-13	6857-6858	в	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-14	6859-6869	президенты	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	
55-15	6869-6870	.	_	_	_	_	_	_	_	_	_	_	*[44]	*[113]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Но уход Карпенко из жизни стал не последним в череде случайных смертей.
56-1	6871-6873	Но	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-2	6874-6878	уход	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-3	6879-6887	Карпенко	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-4	6888-6890	из	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-5	6891-6896	жизни	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-6	6897-6901	стал	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-7	6902-6904	не	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-8	6905-6914	последним	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-9	6915-6916	в	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-10	6917-6923	череде	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-11	6924-6933	случайных	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-12	6934-6941	смертей	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	
56-13	6941-6942	.	_	_	_	_	_	_	_	_	_	_	*[44]	*[114]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Юрий Захаренко был одним из столпов режима Лукашенко, в 1994-1995 годы занимал пост министра внутренних дел.
57-1	6946-6947	¶	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-2	6947-6951	Юрий	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-3	6952-6961	Захаренко	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-4	6962-6965	был	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-5	6966-6971	одним	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-6	6972-6974	из	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-7	6975-6982	столпов	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-8	6983-6989	режима	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-9	6990-6999	Лукашенко	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-10	6999-7000	,	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-11	7001-7002	в	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-12	7003-7007	1994	_	_	_	_	*	Year	-	-	1994	*	*[45]	*[115]	*	*	Year	*	_	_	_	_	_	_	_	_	_	
57-13	7007-7008	-	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-14	7008-7012	1995	_	_	_	_	*[14]	Year[14]	-[14]	-[14]	1995[14]	*[14]	*[45]	*[115]	Date[168]	*[168]	Year[168]	*[168]	_	_	_	_	_	_	_	_	_	
57-15	7013-7017	годы	_	_	_	_	*[14]	Year[14]	-[14]	-[14]	1995[14]	*[14]	*[45]	*[115]	Date[168]	*[168]	Year[168]	*[168]	_	_	_	_	_	_	_	_	_	
57-16	7018-7025	занимал	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-17	7026-7030	пост	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-18	7031-7039	министра	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-19	7040-7050	внутренних	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-20	7051-7054	дел	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	
57-21	7054-7055	.	_	_	_	_	_	_	_	_	_	_	*[45]	*[115]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Однако вскоре у чиновника возникли противоречия с президентом.
58-1	7056-7062	Однако	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-2	7063-7069	вскоре	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-3	7070-7071	у	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-4	7072-7081	чиновника	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-5	7082-7090	возникли	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-6	7091-7103	противоречия	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-7	7104-7105	с	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-8	7106-7117	президентом	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	
58-9	7117-7118	.	_	_	_	_	_	_	_	_	_	_	*[45]	*[116]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Он лишился своего поста, был понижен в звании, а в 1998 году и вовсе уволен из органов.
59-1	7119-7121	Он	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-2	7122-7129	лишился	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-3	7130-7136	своего	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-4	7137-7142	поста	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-5	7142-7143	,	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-6	7144-7147	был	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-7	7148-7155	понижен	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-8	7156-7157	в	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-9	7158-7164	звании	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-10	7164-7165	,	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-11	7166-7167	а	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-12	7168-7169	в	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-13	7170-7174	1998	_	_	_	_	*[15]	Year[15]	-[15]	-[15]	1998[15]	*[15]	*[45]	*[117]	Date[169]	*[169]	Year[169]	*[169]	_	_	_	_	_	_	_	_	_	
59-14	7175-7179	году	_	_	_	_	*[15]	Year[15]	-[15]	-[15]	1998[15]	*[15]	*[45]	*[117]	Date[169]	*[169]	Year[169]	*[169]	_	_	_	_	_	_	_	_	_	
59-15	7180-7181	и	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-16	7182-7187	вовсе	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-17	7188-7194	уволен	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-18	7195-7197	из	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-19	7198-7205	органов	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	
59-20	7205-7206	.	_	_	_	_	_	_	_	_	_	_	*[45]	*[117]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=Оставаться почетным пенсионером функционер не захотел и присоединился к ОГП недавно умершего Карпенко.
60-1	7207-7217	Оставаться	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-2	7218-7226	почетным	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-3	7227-7238	пенсионером	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-4	7239-7249	функционер	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-5	7250-7252	не	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-6	7253-7260	захотел	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-7	7261-7262	и	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-8	7263-7276	присоединился	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-9	7277-7278	к	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-10	7279-7282	ОГП	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-11	7283-7290	недавно	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-12	7291-7299	умершего	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-13	7300-7308	Карпенко	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	
60-14	7308-7309	.	_	_	_	_	_	_	_	_	_	_	*[45]	*[118]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=В мае 1999 года Захаренко пропал.
61-1	7310-7311	В	_	_	_	_	_	_	_	_	_	_	*[45]	*[119]	_	_	_	_	_	_	_	_	_	_	_	_	_	
61-2	7312-7315	мае	_	_	_	_	*	MonthName	-	-	МАЙ	*	*[45]	*[119]	Date[170]	*[170]	MonthName[170]	*[170]	_	_	_	_	_	_	_	_	_	
61-3	7316-7320	1999	_	_	_	_	*[16]	Year[16]	-[16]	-[16]	1999[16]	*[16]	*[45]	*[119]	Date[170]	*[170]	MonthName[170]	*[170]	_	_	_	_	_	_	_	_	_	
61-4	7321-7325	года	_	_	_	_	*[16]	Year[16]	-[16]	-[16]	1999[16]	*[16]	*[45]	*[119]	Date[170]	*[170]	MonthName[170]	*[170]	_	_	_	_	_	_	_	_	_	
61-5	7326-7335	Захаренко	_	_	_	_	_	_	_	_	_	_	*[45]	*[119]	_	_	_	_	_	_	_	_	_	_	_	_	_	
61-6	7336-7342	пропал	_	_	_	_	_	_	_	_	_	_	*[45]	*[119]	_	_	_	_	_	_	_	_	_	_	_	_	_	
61-7	7342-7343	.	_	_	_	_	_	_	_	_	_	_	*[45]	*[119]	_	_	_	_	_	_	_	_	_	_	_	_	_	

#Text=¶Бывший начальник минского СИЗО №1 Олег Алкаев со ссылкой на свидетелей в своей книге «Расстрельная команда» пишет, что за несколько дней до исчезновения бывший глава МВД заметил, что за ним следят.
62-1	7347-7348	¶	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-2	7348-7354	Бывший	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-3	7355-7364	начальник	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-4	7365-7373	минского	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-5	7374-7378	СИЗО	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-6	7379-7380	№	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-7	7380-7381	1	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-8	7382-7386	Олег	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-9	7387-7393	Алкаев	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-10	7394-7396	со	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
62-11	7397-7404	ссылкой	_	_	_	_	_	_	_	_	_	_	*[46]	*[120]	_	_	_	_	_	_	_	_	_	_	_	_	_	
